ProductKey,CustomerKey,OrderDateKey,SalesTerritoryKey,SalesOrderNumber,OrderQuantity,UnitPrice,DiscountAmount,ProductStandardCost,SalesAmount,Profit,TaxAmt
581,17596,20200813,1,SO64171,1,1700.99,0,1082.51,1700.99,618.48,136.0792
237,17596,20200813,1,SO64171,1,49.99,0,38.4923,49.99,11.4977,3.9992
582,17572,20200813,4,SO64172,1,1700.99,0,1082.51,1700.99,618.48,136.0792
222,17572,20200813,4,SO64172,1,34.99,0,13.0863,34.99,21.9037,2.7992
582,17573,20200813,4,SO64173,1,1700.99,0,1082.51,1700.99,618.48,136.0792
214,17573,20200813,4,SO64173,1,34.99,0,13.0863,34.99,21.9037,2.7992
386,24187,20200813,10,SO64174,1,1120.49,0,713.0798,1120.49,407.4102,89.6392
214,24187,20200813,10,SO64174,1,34.99,0,13.0863,34.99,21.9037,2.7992
584,13260,20200813,8,SO64175,1,539.99,0,343.6496,539.99,196.3404,43.1992
565,14101,20200813,9,SO64176,1,742.35,0,461.4448,742.35,280.9052,59.388
477,14101,20200813,9,SO64176,1,4.99,0,1.8663,4.99,3.1237,0.3992
479,14101,20200813,9,SO64176,1,8.99,0,3.3623,8.99,5.6277,0.7192
217,14101,20200813,9,SO64176,1,34.99,0,13.0863,34.99,21.9037,2.7992
564,12009,20200813,9,SO64177,1,2384.07,0,1481.9379,2384.07,902.1321,190.7256
222,12009,20200813,9,SO64177,1,34.99,0,13.0863,34.99,21.9037,2.7992
477,11501,20200814,6,SO64178,1,4.99,0,1.8663,4.99,3.1237,0.3992
479,11501,20200814,6,SO64178,1,8.99,0,3.3623,8.99,5.6277,0.7192
222,11501,20200814,6,SO64178,1,34.99,0,13.0863,34.99,21.9037,2.7992
536,18300,20200814,9,SO64179,1,29.99,0,11.2163,29.99,18.7737,2.3992
539,18192,20200814,9,SO64180,1,24.99,0,9.3463,24.99,15.6437,1.9992
529,18192,20200814,9,SO64180,1,3.99,0,1.4923,3.99,2.4977,0.3192
477,20407,20200814,9,SO64181,1,4.99,0,1.8663,4.99,3.1237,0.3992
225,18253,20200814,9,SO64182,1,8.99,0,6.9223,8.99,2.0677,0.7192
357,16589,20200814,10,SO64183,1,2319.99,0,1265.6195,2319.99,1054.3705,185.5992
480,16589,20200814,10,SO64183,1,2.29,0,0.8565,2.29,1.4335,0.1832
486,16589,20200814,10,SO64183,1,159.00,0,59.466,159.00,99.534,12.72
591,17948,20200814,10,SO64184,1,564.99,0,308.2179,564.99,256.7721,45.1992
485,17948,20200814,10,SO64184,1,21.98,0,8.2205,21.98,13.7595,1.7584
478,17948,20200814,10,SO64184,1,9.99,0,3.7363,9.99,6.2537,0.7992
477,17948,20200814,10,SO64184,1,4.99,0,1.8663,4.99,3.1237,0.3992
587,16272,20200814,10,SO64185,1,769.49,0,419.7784,769.49,349.7116,61.5592
476,16272,20200814,10,SO64185,1,69.99,0,26.1763,69.99,43.8137,5.5992
357,12285,20200814,7,SO64186,1,2319.99,0,1265.6195,2319.99,1054.3705,185.5992
537,12285,20200814,7,SO64186,1,35.00,0,13.09,35.00,21.91,2.80
214,12285,20200814,7,SO64186,1,34.99,0,13.0863,34.99,21.9037,2.7992
361,15675,20200814,8,SO64187,1,2294.99,0,1251.9813,2294.99,1043.0087,183.5992
528,15675,20200814,8,SO64187,1,4.99,0,1.8663,4.99,3.1237,0.3992
537,15675,20200814,8,SO64187,1,35.00,0,13.09,35.00,21.91,2.80
480,11498,20200814,6,SO64188,1,2.29,0,0.8565,2.29,1.4335,0.1832
529,27990,20200814,4,SO64189,1,3.99,0,1.4923,3.99,2.4977,0.3192
222,27990,20200814,4,SO64189,1,34.99,0,13.0863,34.99,21.9037,2.7992
539,28812,20200814,4,SO64190,1,24.99,0,9.3463,24.99,15.6437,1.9992
539,14084,20200814,6,SO64191,1,24.99,0,9.3463,24.99,15.6437,1.9992
529,14084,20200814,6,SO64191,1,3.99,0,1.4923,3.99,2.4977,0.3192
463,14084,20200814,6,SO64191,1,24.49,0,9.1593,24.49,15.3307,1.9592
480,11214,20200814,1,SO64192,1,2.29,0,0.8565,2.29,1.4335,0.1832
538,27749,20200814,4,SO64193,1,21.49,0,8.0373,21.49,13.4527,1.7192
541,26721,20200814,4,SO64194,1,28.99,0,10.8423,28.99,18.1477,2.3192
467,26721,20200814,4,SO64194,1,24.49,0,9.1593,24.49,15.3307,1.9592
530,26721,20200814,4,SO64194,1,4.99,0,1.8663,4.99,3.1237,0.3992
538,11300,20200814,6,SO64195,1,21.49,0,8.0373,21.49,13.4527,1.7192
541,13701,20200814,6,SO64196,1,28.99,0,10.8423,28.99,18.1477,2.3192
530,13701,20200814,6,SO64196,1,4.99,0,1.8663,4.99,3.1237,0.3992
479,13701,20200814,6,SO64196,1,8.99,0,3.3623,8.99,5.6277,0.7192
536,23108,20200814,1,SO64197,1,29.99,0,11.2163,29.99,18.7737,2.3992
480,23108,20200814,1,SO64197,1,2.29,0,0.8565,2.29,1.4335,0.1832
536,23712,20200814,4,SO64198,1,29.99,0,11.2163,29.99,18.7737,2.3992
481,23712,20200814,4,SO64198,1,8.99,0,3.3623,8.99,5.6277,0.7192
478,20518,20200814,4,SO64199,1,9.99,0,3.7363,9.99,6.2537,0.7992
477,20518,20200814,4,SO64199,1,4.99,0,1.8663,4.99,3.1237,0.3992
214,20518,20200814,4,SO64199,1,34.99,0,13.0863,34.99,21.9037,2.7992
476,19756,20200814,4,SO64200,1,69.99,0,26.1763,69.99,43.8137,5.5992
225,19756,20200814,4,SO64200,1,8.99,0,6.9223,8.99,2.0677,0.7192
478,13758,20200814,6,SO64201,1,9.99,0,3.7363,9.99,6.2537,0.7992
477,13758,20200814,6,SO64201,1,4.99,0,1.8663,4.99,3.1237,0.3992
480,13758,20200814,6,SO64201,1,2.29,0,0.8565,2.29,1.4335,0.1832
474,17126,20200814,6,SO64202,1,69.99,0,26.1763,69.99,43.8137,5.5992
528,21916,20200814,6,SO64203,1,4.99,0,1.8663,4.99,3.1237,0.3992
217,21916,20200814,6,SO64203,1,34.99,0,13.0863,34.99,21.9037,2.7992
485,13752,20200814,4,SO64204,1,21.98,0,8.2205,21.98,13.7595,1.7584
480,13752,20200814,4,SO64204,1,2.29,0,0.8565,2.29,1.4335,0.1832
536,22812,20200814,10,SO64205,1,29.99,0,11.2163,29.99,18.7737,2.3992
480,22812,20200814,10,SO64205,1,2.29,0,0.8565,2.29,1.4335,0.1832
538,28892,20200814,10,SO64206,1,21.49,0,8.0373,21.49,13.4527,1.7192
477,21086,20200814,8,SO64207,1,4.99,0,1.8663,4.99,3.1237,0.3992
225,21086,20200814,8,SO64207,1,8.99,0,6.9223,8.99,2.0677,0.7192
214,21086,20200814,8,SO64207,1,34.99,0,13.0863,34.99,21.9037,2.7992
538,21127,20200814,7,SO64208,1,21.49,0,8.0373,21.49,13.4527,1.7192
529,21127,20200814,7,SO64208,1,3.99,0,1.4923,3.99,2.4977,0.3192
214,21127,20200814,7,SO64208,1,34.99,0,13.0863,34.99,21.9037,2.7992
530,25534,20200814,7,SO64209,1,4.99,0,1.8663,4.99,3.1237,0.3992
537,12150,20200814,4,SO64210,1,35.00,0,13.09,35.00,21.91,2.80
485,12905,20200814,1,SO64211,1,21.98,0,8.2205,21.98,13.7595,1.7584
228,12905,20200814,1,SO64211,1,49.99,0,38.4923,49.99,11.4977,3.9992
374,20545,20200814,1,SO64212,1,2443.35,0,1554.9479,2443.35,888.4021,195.468
479,20545,20200814,1,SO64212,1,8.99,0,3.3623,8.99,5.6277,0.7192
477,20545,20200814,1,SO64212,1,4.99,0,1.8663,4.99,3.1237,0.3992
214,20545,20200814,1,SO64212,1,34.99,0,13.0863,34.99,21.9037,2.7992
228,20545,20200814,1,SO64212,1,49.99,0,38.4923,49.99,11.4977,3.9992
590,14651,20200814,1,SO64213,1,769.49,0,419.7784,769.49,349.7116,61.5592
475,14651,20200814,1,SO64213,1,69.99,0,26.1763,69.99,43.8137,5.5992
231,14651,20200814,1,SO64213,1,49.99,0,38.4923,49.99,11.4977,3.9992
599,15995,20200814,4,SO64214,1,539.99,0,294.5797,539.99,245.4103,43.1992
478,15995,20200814,4,SO64214,1,9.99,0,3.7363,9.99,6.2537,0.7992
477,15995,20200814,4,SO64214,1,4.99,0,1.8663,4.99,3.1237,0.3992
488,15995,20200814,4,SO64214,1,53.99,0,41.5723,53.99,12.4177,4.3192
357,15167,20200814,1,SO64215,1,2319.99,0,1265.6195,2319.99,1054.3705,185.5992
478,15167,20200814,1,SO64215,1,9.99,0,3.7363,9.99,6.2537,0.7992
477,15167,20200814,1,SO64215,1,4.99,0,1.8663,4.99,3.1237,0.3992
489,15167,20200814,1,SO64215,1,53.99,0,41.5723,53.99,12.4177,4.3192
225,15167,20200814,1,SO64215,1,8.99,0,6.9223,8.99,2.0677,0.7192
361,15351,20200814,1,SO64216,1,2294.99,0,1251.9813,2294.99,1043.0087,183.5992
485,15351,20200814,1,SO64216,1,21.98,0,8.2205,21.98,13.7595,1.7584
477,15351,20200814,1,SO64216,1,4.99,0,1.8663,4.99,3.1237,0.3992
478,15351,20200814,1,SO64216,1,9.99,0,3.7363,9.99,6.2537,0.7992
363,15329,20200814,4,SO64217,1,2294.99,0,1251.9813,2294.99,1043.0087,183.5992
485,15329,20200814,4,SO64217,1,21.98,0,8.2205,21.98,13.7595,1.7584
214,15329,20200814,4,SO64217,1,34.99,0,13.0863,34.99,21.9037,2.7992
571,28509,20200814,8,SO64218,1,742.35,0,461.4448,742.35,280.9052,59.388
214,28509,20200814,8,SO64218,1,34.99,0,13.0863,34.99,21.9037,2.7992
563,15106,20200814,10,SO64219,1,2384.07,0,1481.9379,2384.07,902.1321,190.7256
214,15106,20200814,10,SO64219,1,34.99,0,13.0863,34.99,21.9037,2.7992
489,15106,20200814,10,SO64219,1,53.99,0,41.5723,53.99,12.4177,4.3192
582,15036,20200814,9,SO64220,1,1700.99,0,1082.51,1700.99,618.48,136.0792
217,15036,20200814,9,SO64220,1,34.99,0,13.0863,34.99,21.9037,2.7992
386,25948,20200814,9,SO64221,1,1120.49,0,713.0798,1120.49,407.4102,89.6392
606,24002,20200814,9,SO64222,1,539.99,0,343.6496,539.99,196.3404,43.1992
479,24002,20200814,9,SO64222,1,8.99,0,3.3623,8.99,5.6277,0.7192
477,24002,20200814,9,SO64222,1,4.99,0,1.8663,4.99,3.1237,0.3992
481,24002,20200814,9,SO64222,1,8.99,0,3.3623,8.99,5.6277,0.7192
606,24160,20200814,9,SO64223,1,539.99,0,343.6496,539.99,196.3404,43.1992
472,24160,20200814,9,SO64223,1,63.50,0,23.749,63.50,39.751,5.08
606,27585,20200814,9,SO64224,1,539.99,0,343.6496,539.99,196.3404,43.1992
479,27585,20200814,9,SO64224,1,8.99,0,3.3623,8.99,5.6277,0.7192
225,27585,20200814,9,SO64224,1,8.99,0,6.9223,8.99,2.0677,0.7192
477,27585,20200814,9,SO64224,1,4.99,0,1.8663,4.99,3.1237,0.3992
605,24164,20200814,9,SO64225,1,539.99,0,343.6496,539.99,196.3404,43.1992
479,24164,20200814,9,SO64225,1,8.99,0,3.3623,8.99,5.6277,0.7192
465,24164,20200814,9,SO64225,1,24.49,0,9.1593,24.49,15.3307,1.9592
477,24164,20200814,9,SO64225,1,4.99,0,1.8663,4.99,3.1237,0.3992
390,25240,20200814,9,SO64226,1,1120.49,0,713.0798,1120.49,407.4102,89.6392
372,21183,20200814,9,SO64227,1,2443.35,0,1554.9479,2443.35,888.4021,195.468
540,21183,20200814,9,SO64227,1,32.60,0,12.1924,32.60,20.4076,2.608
363,14045,20200814,9,SO64228,1,2294.99,0,1251.9813,2294.99,1043.0087,183.5992
485,14045,20200814,9,SO64228,1,21.98,0,8.2205,21.98,13.7595,1.7584
489,14045,20200814,9,SO64228,1,53.99,0,41.5723,53.99,12.4177,4.3192
359,11997,20200814,9,SO64229,1,2294.99,0,1251.9813,2294.99,1043.0087,183.5992
485,11997,20200814,9,SO64229,1,21.98,0,8.2205,21.98,13.7595,1.7584
491,11997,20200814,9,SO64229,1,53.99,0,41.5723,53.99,12.4177,4.3192
225,11997,20200814,9,SO64229,1,8.99,0,6.9223,8.99,2.0677,0.7192
565,26625,20200814,1,SO64230,1,742.35,0,461.4448,742.35,280.9052,59.388
477,26625,20200814,1,SO64230,1,4.99,0,1.8663,4.99,3.1237,0.3992
479,26625,20200814,1,SO64230,1,8.99,0,3.3623,8.99,5.6277,0.7192
573,13418,20200814,6,SO64231,1,2384.07,0,1481.9379,2384.07,902.1321,190.7256
491,13418,20200814,6,SO64231,1,53.99,0,41.5723,53.99,12.4177,4.3192
225,26084,20200814,4,SO64232,1,8.99,0,6.9223,8.99,2.0677,0.7192
563,26084,20200814,4,SO64232,1,2384.07,0,1481.9379,2384.07,902.1321,190.7256
573,26096,20200814,4,SO64233,1,2384.07,0,1481.9379,2384.07,902.1321,190.7256
467,26096,20200814,4,SO64233,1,24.49,0,9.1593,24.49,15.3307,1.9592
217,26096,20200814,4,SO64233,1,34.99,0,13.0863,34.99,21.9037,2.7992
576,24764,20200814,1,SO64234,1,2384.07,0,1481.9379,2384.07,902.1321,190.7256
479,24764,20200814,1,SO64234,1,8.99,0,3.3623,8.99,5.6277,0.7192
477,24764,20200814,1,SO64234,1,4.99,0,1.8663,4.99,3.1237,0.3992
573,26301,20200814,4,SO64235,1,2384.07,0,1481.9379,2384.07,902.1321,190.7256
541,26301,20200814,4,SO64235,1,28.99,0,10.8423,28.99,18.1477,2.3192
561,13660,20200814,6,SO64236,1,2384.07,0,1481.9379,2384.07,902.1321,190.7256
477,13660,20200814,6,SO64236,1,4.99,0,1.8663,4.99,3.1237,0.3992
479,13660,20200814,6,SO64236,1,8.99,0,3.3623,8.99,5.6277,0.7192
561,26327,20200814,4,SO64237,1,2384.07,0,1481.9379,2384.07,902.1321,190.7256
584,23035,20200814,4,SO64238,1,539.99,0,343.6496,539.99,196.3404,43.1992
477,23035,20200814,4,SO64238,1,4.99,0,1.8663,4.99,3.1237,0.3992
479,23035,20200814,4,SO64238,1,8.99,0,3.3623,8.99,5.6277,0.7192
484,23035,20200814,4,SO64238,1,7.95,0,2.9733,7.95,4.9767,0.636
584,23021,20200814,4,SO64239,1,539.99,0,343.6496,539.99,196.3404,43.1992
463,23021,20200814,4,SO64239,1,24.49,0,9.1593,24.49,15.3307,1.9592
382,20661,20200814,4,SO64240,1,1120.49,0,713.0798,1120.49,407.4102,89.6392
490,20661,20200814,4,SO64240,1,53.99,0,41.5723,53.99,12.4177,4.3192
576,24203,20200814,7,SO64241,1,2384.07,0,1481.9379,2384.07,902.1321,190.7256
214,24203,20200814,7,SO64241,1,34.99,0,13.0863,34.99,21.9037,2.7992
228,24203,20200814,7,SO64241,1,49.99,0,38.4923,49.99,11.4977,3.9992
561,24383,20200814,7,SO64242,1,2384.07,0,1481.9379,2384.07,902.1321,190.7256
568,29087,20200814,9,SO64243,1,742.35,0,461.4448,742.35,280.9052,59.388
479,29087,20200814,9,SO64243,1,8.99,0,3.3623,8.99,5.6277,0.7192
477,29087,20200814,9,SO64243,1,4.99,0,1.8663,4.99,3.1237,0.3992
489,29087,20200814,9,SO64243,1,53.99,0,41.5723,53.99,12.4177,4.3192
562,12001,20200814,9,SO64244,1,2384.07,0,1481.9379,2384.07,902.1321,190.7256
217,12001,20200814,9,SO64244,1,34.99,0,13.0863,34.99,21.9037,2.7992
535,13005,20200815,9,SO64245,1,24.99,0,9.3463,24.99,15.6437,1.9992
528,13005,20200815,9,SO64245,1,4.99,0,1.8663,4.99,3.1237,0.3992
214,13005,20200815,9,SO64245,1,34.99,0,13.0863,34.99,21.9037,2.7992
535,11366,20200815,9,SO64246,1,24.99,0,9.3463,24.99,15.6437,1.9992
480,11366,20200815,9,SO64246,1,2.29,0,0.8565,2.29,1.4335,0.1832
529,25245,20200815,9,SO64247,1,3.99,0,1.4923,3.99,2.4977,0.3192
487,25245,20200815,9,SO64247,1,54.99,0,20.5663,54.99,34.4237,4.3992
580,25498,20200815,8,SO64248,1,1700.99,0,1082.51,1700.99,618.48,136.0792
214,25498,20200815,8,SO64248,1,34.99,0,13.0863,34.99,21.9037,2.7992
231,25498,20200815,8,SO64248,1,49.99,0,38.4923,49.99,11.4977,3.9992
376,16476,20200815,7,SO64249,1,2443.35,0,1554.9479,2443.35,888.4021,195.468
529,16476,20200815,7,SO64249,1,3.99,0,1.4923,3.99,2.4977,0.3192
540,16476,20200815,7,SO64249,1,32.60,0,12.1924,32.60,20.4076,2.608
490,16476,20200815,7,SO64249,1,53.99,0,41.5723,53.99,12.4177,4.3192
374,13595,20200815,7,SO64250,1,2443.35,0,1554.9479,2443.35,888.4021,195.468
529,13595,20200815,7,SO64250,1,3.99,0,1.4923,3.99,2.4977,0.3192
540,13595,20200815,7,SO64250,1,32.60,0,12.1924,32.60,20.4076,2.608
359,12487,20200815,8,SO64251,1,2294.99,0,1251.9813,2294.99,1043.0087,183.5992
217,12487,20200815,8,SO64251,1,34.99,0,13.0863,34.99,21.9037,2.7992
355,15929,20200815,10,SO64252,1,2319.99,0,1265.6195,2319.99,1054.3705,185.5992
477,15929,20200815,10,SO64252,1,4.99,0,1.8663,4.99,3.1237,0.3992
478,15929,20200815,10,SO64252,1,9.99,0,3.7363,9.99,6.2537,0.7992
214,15929,20200815,10,SO64252,1,34.99,0,13.0863,34.99,21.9037,2.7992
217,11732,20200815,2,SO64253,1,34.99,0,13.0863,34.99,21.9037,2.7992
473,11732,20200815,2,SO64253,1,63.50,0,23.749,63.50,39.751,5.08
489,11276,20200815,6,SO64254,1,53.99,0,41.5723,53.99,12.4177,4.3192
539,11200,20200815,6,SO64255,1,24.99,0,9.3463,24.99,15.6437,1.9992
480,11200,20200815,6,SO64255,1,2.29,0,0.8565,2.29,1.4335,0.1832
538,27396,20200815,1,SO64256,1,21.49,0,8.0373,21.49,13.4527,1.7192
472,27396,20200815,1,SO64256,1,63.50,0,23.749,63.50,39.751,5.08
529,27396,20200815,1,SO64256,1,3.99,0,1.4923,3.99,2.4977,0.3192
530,28007,20200815,4,SO64257,1,4.99,0,1.8663,4.99,3.1237,0.3992
217,28007,20200815,4,SO64257,1,34.99,0,13.0863,34.99,21.9037,2.7992
538,11631,20200815,6,SO64258,1,21.49,0,8.0373,21.49,13.4527,1.7192
480,11631,20200815,6,SO64258,1,2.29,0,0.8565,2.29,1.4335,0.1832
539,28622,20200815,4,SO64259,1,24.99,0,9.3463,24.99,15.6437,1.9992
529,28622,20200815,4,SO64259,1,3.99,0,1.4923,3.99,2.4977,0.3192
214,28622,20200815,4,SO64259,1,34.99,0,13.0863,34.99,21.9037,2.7992
463,28622,20200815,4,SO64259,1,24.49,0,9.1593,24.49,15.3307,1.9592
535,26555,20200815,4,SO64260,1,24.99,0,9.3463,24.99,15.6437,1.9992
480,26555,20200815,4,SO64260,1,2.29,0,0.8565,2.29,1.4335,0.1832
540,25275,20200815,1,SO64261,1,32.60,0,12.1924,32.60,20.4076,2.608
480,25275,20200815,1,SO64261,1,2.29,0,0.8565,2.29,1.4335,0.1832
535,24743,20200815,1,SO64262,1,24.99,0,9.3463,24.99,15.6437,1.9992
528,24743,20200815,1,SO64262,1,4.99,0,1.8663,4.99,3.1237,0.3992
484,24743,20200815,1,SO64262,1,7.95,0,2.9733,7.95,4.9767,0.636
528,23157,20200815,1,SO64263,1,4.99,0,1.8663,4.99,3.1237,0.3992
536,23157,20200815,1,SO64263,1,29.99,0,11.2163,29.99,18.7737,2.3992
217,23157,20200815,1,SO64263,1,34.99,0,13.0863,34.99,21.9037,2.7992
477,23263,20200815,1,SO64264,1,4.99,0,1.8663,4.99,3.1237,0.3992
225,23263,20200815,1,SO64264,1,8.99,0,6.9223,8.99,2.0677,0.7192
478,23263,20200815,1,SO64264,1,9.99,0,3.7363,9.99,6.2537,0.7992
528,15879,20200815,6,SO64265,1,4.99,0,1.8663,4.99,3.1237,0.3992
536,15879,20200815,6,SO64265,1,29.99,0,11.2163,29.99,18.7737,2.3992
217,15879,20200815,6,SO64265,1,34.99,0,13.0863,34.99,21.9037,2.7992
478,20542,20200815,4,SO64266,1,9.99,0,3.7363,9.99,6.2537,0.7992
477,20542,20200815,4,SO64266,1,4.99,0,1.8663,4.99,3.1237,0.3992
465,20542,20200815,4,SO64266,1,24.49,0,9.1593,24.49,15.3307,1.9592
489,20542,20200815,4,SO64266,1,53.99,0,41.5723,53.99,12.4177,4.3192
477,20409,20200815,1,SO64267,1,4.99,0,1.8663,4.99,3.1237,0.3992
478,20409,20200815,1,SO64267,1,9.99,0,3.7363,9.99,6.2537,0.7992
478,21287,20200815,4,SO64268,1,9.99,0,3.7363,9.99,6.2537,0.7992
214,21287,20200815,4,SO64268,1,34.99,0,13.0863,34.99,21.9037,2.7992
477,26806,20200815,6,SO64269,1,4.99,0,1.8663,4.99,3.1237,0.3992
477,17560,20200815,1,SO64270,1,4.99,0,1.8663,4.99,3.1237,0.3992
214,17560,20200815,1,SO64270,1,34.99,0,13.0863,34.99,21.9037,2.7992
528,15470,20200815,4,SO64271,1,4.99,0,1.8663,4.99,3.1237,0.3992
485,15470,20200815,4,SO64271,1,21.98,0,8.2205,21.98,13.7595,1.7584
237,15470,20200815,4,SO64271,1,49.99,0,38.4923,49.99,11.4977,3.9992
528,14936,20200815,7,SO64272,1,4.99,0,1.8663,4.99,3.1237,0.3992
485,14936,20200815,7,SO64272,1,21.98,0,8.2205,21.98,13.7595,1.7584
478,14936,20200815,7,SO64272,1,9.99,0,3.7363,9.99,6.2537,0.7992
477,14936,20200815,7,SO64272,1,4.99,0,1.8663,4.99,3.1237,0.3992
489,14936,20200815,7,SO64272,1,53.99,0,41.5723,53.99,12.4177,4.3192
528,14826,20200815,7,SO64273,1,4.99,0,1.8663,4.99,3.1237,0.3992
222,14826,20200815,7,SO64273,1,34.99,0,13.0863,34.99,21.9037,2.7992
528,15458,20200815,8,SO64274,1,4.99,0,1.8663,4.99,3.1237,0.3992
535,15609,20200815,7,SO64275,1,24.99,0,9.3463,24.99,15.6437,1.9992
480,15609,20200815,7,SO64275,1,2.29,0,0.8565,2.29,1.4335,0.1832
529,12126,20200815,10,SO64276,1,3.99,0,1.4923,3.99,2.4977,0.3192
538,12126,20200815,10,SO64276,1,21.49,0,8.0373,21.49,13.4527,1.7192
480,12126,20200815,10,SO64276,1,2.29,0,0.8565,2.29,1.4335,0.1832
538,25530,20200815,8,SO64277,1,21.49,0,8.0373,21.49,13.4527,1.7192
480,25530,20200815,8,SO64277,1,2.29,0,0.8565,2.29,1.4335,0.1832
530,28889,20200815,8,SO64278,1,4.99,0,1.8663,4.99,3.1237,0.3992
484,28889,20200815,8,SO64278,1,7.95,0,2.9733,7.95,4.9767,0.636
530,24111,20200815,7,SO64279,1,4.99,0,1.8663,4.99,3.1237,0.3992
485,15572,20200815,6,SO64280,1,21.98,0,8.2205,21.98,13.7595,1.7584
353,15365,20200815,4,SO64281,1,2319.99,0,1265.6195,2319.99,1054.3705,185.5992
485,15365,20200815,4,SO64281,1,21.98,0,8.2205,21.98,13.7595,1.7584
478,15365,20200815,4,SO64281,1,9.99,0,3.7363,9.99,6.2537,0.7992
477,15365,20200815,4,SO64281,1,4.99,0,1.8663,4.99,3.1237,0.3992
480,15365,20200815,4,SO64281,1,2.29,0,0.8565,2.29,1.4335,0.1832
386,25822,20200815,9,SO64282,1,1120.49,0,713.0798,1120.49,407.4102,89.6392
380,21201,20200815,9,SO64283,1,2443.35,0,1554.9479,2443.35,888.4021,195.468
214,21201,20200815,9,SO64283,1,34.99,0,13.0863,34.99,21.9037,2.7992
374,20626,20200815,9,SO64284,1,2443.35,0,1554.9479,2443.35,888.4021,195.468
479,20626,20200815,9,SO64284,1,8.99,0,3.3623,8.99,5.6277,0.7192
484,20626,20200815,9,SO64284,1,7.95,0,2.9733,7.95,4.9767,0.636
570,29225,20200815,1,SO64285,1,742.35,0,461.4448,742.35,280.9052,59.388
225,24762,20200815,1,SO64286,1,8.99,0,6.9223,8.99,2.0677,0.7192
561,24762,20200815,1,SO64286,1,2384.07,0,1481.9379,2384.07,902.1321,190.7256
605,26533,20200815,6,SO64287,1,539.99,0,343.6496,539.99,196.3404,43.1992
529,26533,20200815,6,SO64287,1,3.99,0,1.4923,3.99,2.4977,0.3192
472,26533,20200815,6,SO64287,1,63.50,0,23.749,63.50,39.751,5.08
538,26533,20200815,6,SO64287,1,21.49,0,8.0373,21.49,13.4527,1.7192
386,19988,20200815,6,SO64288,1,1120.49,0,713.0798,1120.49,407.4102,89.6392
214,19988,20200815,6,SO64288,1,34.99,0,13.0863,34.99,21.9037,2.7992
382,20735,20200815,1,SO64289,1,1120.49,0,713.0798,1120.49,407.4102,89.6392
583,14109,20200815,4,SO64290,1,1700.99,0,1082.51,1700.99,618.48,136.0792
581,17667,20200815,4,SO64291,1,1700.99,0,1082.51,1700.99,618.48,136.0792
222,17667,20200815,4,SO64291,1,34.99,0,13.0863,34.99,21.9037,2.7992
463,17667,20200815,4,SO64291,1,24.49,0,9.1593,24.49,15.3307,1.9592
584,23902,20200815,8,SO64292,1,539.99,0,343.6496,539.99,196.3404,43.1992
467,23902,20200815,8,SO64292,1,24.49,0,9.1593,24.49,15.3307,1.9592
605,23960,20200815,8,SO64293,1,539.99,0,343.6496,539.99,196.3404,43.1992
529,23960,20200815,8,SO64293,1,3.99,0,1.4923,3.99,2.4977,0.3192
538,23960,20200815,8,SO64293,1,21.49,0,8.0373,21.49,13.4527,1.7192
214,23960,20200815,8,SO64293,1,34.99,0,13.0863,34.99,21.9037,2.7992
573,11977,20200815,9,SO64294,1,2384.07,0,1481.9379,2384.07,902.1321,190.7256
477,11977,20200815,9,SO64294,1,4.99,0,1.8663,4.99,3.1237,0.3992
471,11977,20200815,9,SO64294,1,63.50,0,23.749,63.50,39.751,5.08
479,11977,20200815,9,SO64294,1,8.99,0,3.3623,8.99,5.6277,0.7192
566,14055,20200815,9,SO64295,1,742.35,0,461.4448,742.35,280.9052,59.388
225,14055,20200815,9,SO64295,1,8.99,0,6.9223,8.99,2.0677,0.7192
562,12000,20200815,9,SO64296,1,2384.07,0,1481.9379,2384.07,902.1321,190.7256
541,12000,20200815,9,SO64296,1,28.99,0,10.8423,28.99,18.1477,2.3192
530,12000,20200815,9,SO64296,1,4.99,0,1.8663,4.99,3.1237,0.3992
487,12000,20200815,9,SO64296,1,54.99,0,20.5663,54.99,34.4237,4.3992
374,17502,20200816,9,SO64297,1,2443.35,0,1554.9479,2443.35,888.4021,195.468
479,17502,20200816,9,SO64297,1,8.99,0,3.3623,8.99,5.6277,0.7192
477,17502,20200816,9,SO64297,1,4.99,0,1.8663,4.99,3.1237,0.3992
217,17502,20200816,9,SO64297,1,34.99,0,13.0863,34.99,21.9037,2.7992
528,14067,20200816,9,SO64298,1,4.99,0,1.8663,4.99,3.1237,0.3992
535,14067,20200816,9,SO64298,1,24.99,0,9.3463,24.99,15.6437,1.9992
217,14067,20200816,9,SO64298,1,34.99,0,13.0863,34.99,21.9037,2.7992
529,19610,20200816,9,SO64299,1,3.99,0,1.4923,3.99,2.4977,0.3192
538,19610,20200816,9,SO64299,1,21.49,0,8.0373,21.49,13.4527,1.7192
463,19610,20200816,9,SO64299,1,24.49,0,9.1593,24.49,15.3307,1.9592
485,23521,20200816,9,SO64300,1,21.98,0,8.2205,21.98,13.7595,1.7584
485,16729,20200816,9,SO64301,1,21.98,0,8.2205,21.98,13.7595,1.7584
484,16729,20200816,9,SO64301,1,7.95,0,2.9733,7.95,4.9767,0.636
478,15603,20200816,9,SO64302,1,9.99,0,3.7363,9.99,6.2537,0.7992
477,15603,20200816,9,SO64302,1,4.99,0,1.8663,4.99,3.1237,0.3992
